instance_id,model_name,architecture,normalised_entropy,mean_accuracy,n_perturbations,n_unique_answers,dataset,domain,params,dataset_order
mm_0083256,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0083513,BioMistral-7B,generative,0.8020464921255943,0.6666666666666666,6,5.0,MedMentions,biomedical,7B,0
mm_0083513,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0083513,FLAN-T5-base,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,250M,0
mm_0084175,BioMistral-7B,generative,0.430676558073393,1.0,4,2.0,MedMentions,biomedical,7B,0
mm_0084175,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0084175,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0085078,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0085078,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0085078,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0085233,BioMistral-7B,generative,0.5645750340535796,1.0,6,3.0,MedMentions,biomedical,7B,0
mm_0085233,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0085233,FLAN-T5-base,generative,0.2315426583725049,0.0,6,2.0,MedMentions,general,250M,0
mm_0085369,BioMistral-7B,generative,0.683310763089587,1.0,6,4.0,MedMentions,biomedical,7B,0
mm_0085369,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0085369,FLAN-T5-base,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,250M,0
mm_0085517,BioMistral-7B,generative,0.6500706883049155,1.0,7,4.0,MedMentions,biomedical,7B,0
mm_0085517,FLAN-T5-XXL,generative,0.4595944978287251,0.0,7,3.0,MedMentions,general,11B,0
mm_0085517,FLAN-T5-base,generative,0.287706856188877,0.0,7,2.0,MedMentions,general,250M,0
mm_0086300,BioMistral-7B,generative,0.683310763089587,0.6666666666666666,6,4.0,MedMentions,biomedical,7B,0
mm_0086300,FLAN-T5-XXL,generative,0.2315426583725049,0.0,6,2.0,MedMentions,general,11B,0
mm_0086300,FLAN-T5-base,generative,0.3562071871080222,0.0,6,2.0,MedMentions,general,250M,0
mm_0086642,BioMistral-7B,generative,0.430676558073393,0.0,4,2.0,MedMentions,biomedical,7B,0
mm_0086642,FLAN-T5-XXL,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,11B,0
mm_0086642,FLAN-T5-base,generative,0.430676558073393,0.5,4,2.0,MedMentions,general,250M,0
mm_0086753,BioMistral-7B,generative,0.683310763089587,0.3333333333333333,6,4.0,MedMentions,biomedical,7B,0
mm_0086753,FLAN-T5-XXL,generative,0.2315426583725049,0.0,6,2.0,MedMentions,general,11B,0
mm_0086753,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0086802,BioMistral-7B,generative,0.8613531161467861,1.0,4,4.0,MedMentions,biomedical,7B,0
mm_0086802,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0086802,FLAN-T5-base,generative,0.6460148371100897,0.0,4,3.0,MedMentions,general,250M,0
mm_0087360,BioMistral-7B,generative,0.7435032788101106,0.2,5,4.0,MedMentions,biomedical,7B,0
mm_0087360,FLAN-T5-XXL,generative,-0.0,0.0,5,1.0,MedMentions,general,11B,0
mm_0087360,FLAN-T5-base,generative,0.5887621559162939,0.0,5,3.0,MedMentions,general,250M,0
mm_0087688,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0087688,FLAN-T5-XXL,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,11B,0
mm_0087688,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0087767,BioMistral-7B,generative,0.430676558073393,0.5,4,2.0,MedMentions,biomedical,7B,0
mm_0087767,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0087767,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0088026,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0088026,FLAN-T5-XXL,generative,0.3493984702822971,0.0,4,2.0,MedMentions,general,11B,0
mm_0088026,FLAN-T5-base,generative,0.3493984702822971,0.0,4,2.0,MedMentions,general,250M,0
mm_0088032,BioMistral-7B,generative,0.5887621559162939,0.4,5,3.0,MedMentions,biomedical,7B,0
mm_0088032,FLAN-T5-XXL,generative,0.3756149631508355,0.4,5,2.0,MedMentions,general,11B,0
mm_0088032,FLAN-T5-base,generative,-0.0,1.0,5,1.0,MedMentions,general,250M,0
mm_0088551,BioMistral-7B,generative,0.5887621559162939,0.0,5,3.0,MedMentions,biomedical,7B,0
mm_0088551,FLAN-T5-XXL,generative,-0.0,0.0,5,1.0,MedMentions,general,11B,0
mm_0088551,FLAN-T5-base,generative,0.3756149631508355,0.0,5,2.0,MedMentions,general,250M,0
mm_0088706,BioMistral-7B,generative,0.7097959727678896,1.0,8,5.0,MedMentions,biomedical,7B,0
mm_0088706,FLAN-T5-XXL,generative,-0.0,0.0,8,1.0,MedMentions,general,11B,0
mm_0088706,FLAN-T5-base,generative,0.492528411160754,0.0,8,3.0,MedMentions,general,250M,0
mm_0088915,BioMistral-7B,generative,0.8020464921255943,0.0,6,5.0,MedMentions,biomedical,7B,0
mm_0088915,FLAN-T5-XXL,generative,-0.0,1.0,6,1.0,MedMentions,general,11B,0
mm_0088915,FLAN-T5-base,generative,0.8020464921255943,0.5,6,5.0,MedMentions,general,250M,0
mm_0089413,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0089413,FLAN-T5-XXL,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,11B,0
mm_0089413,FLAN-T5-base,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,250M,0
mm_0090103,BioMistral-7B,generative,0.5645750340535796,0.0,6,3.0,MedMentions,biomedical,7B,0
mm_0090103,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0090103,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0090104,BioMistral-7B,generative,0.683310763089587,0.1666666666666666,6,4.0,MedMentions,biomedical,7B,0
mm_0090104,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0090104,FLAN-T5-base,generative,0.3271035759815648,0.3333333333333333,6,2.0,MedMentions,general,250M,0
mm_0090144,BioMistral-7B,generative,0.6309297535714575,1.0,2,2.0,MedMentions,biomedical,7B,0
mm_0090144,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0090144,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0090314,BioMistral-7B,generative,0.6309297535714575,0.0,2,2.0,MedMentions,biomedical,7B,0
mm_0090314,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0090314,FLAN-T5-base,generative,0.6309297535714575,0.0,2,2.0,MedMentions,general,250M,0
mm_0090447,BioMistral-7B,generative,0.683310763089587,1.0,6,4.0,MedMentions,biomedical,7B,0
mm_0090447,FLAN-T5-XXL,generative,0.2315426583725049,0.8333333333333334,6,2.0,MedMentions,general,11B,0
mm_0090447,FLAN-T5-base,generative,0.683310763089587,0.3333333333333333,6,4.0,MedMentions,general,250M,0
mm_0090647,BioMistral-7B,generative,0.683310763089587,1.0,6,4.0,MedMentions,biomedical,7B,0
mm_0090647,FLAN-T5-XXL,generative,0.683310763089587,0.0,6,4.0,MedMentions,general,11B,0
mm_0090647,FLAN-T5-base,generative,-0.0,0.0,6,1.0,MedMentions,general,250M,0
mm_0091036,BioMistral-7B,generative,0.683310763089587,0.3333333333333333,6,4.0,MedMentions,biomedical,7B,0
mm_0091036,FLAN-T5-XXL,generative,0.2315426583725049,0.1666666666666666,6,2.0,MedMentions,general,11B,0
mm_0091036,FLAN-T5-base,generative,0.3271035759815648,0.3333333333333333,6,2.0,MedMentions,general,250M,0
mm_0092293,BioMistral-7B,generative,0.4591479170272448,1.0,3,2.0,MedMentions,biomedical,7B,0
mm_0092293,FLAN-T5-XXL,generative,0.4591479170272448,0.0,3,2.0,MedMentions,general,11B,0
mm_0092293,FLAN-T5-base,generative,0.4591479170272448,0.0,3,2.0,MedMentions,general,250M,0
mm_0092345,BioMistral-7B,generative,0.683310763089587,0.0,6,4.0,MedMentions,biomedical,7B,0
mm_0092345,FLAN-T5-XXL,generative,0.683310763089587,0.0,6,4.0,MedMentions,general,11B,0
mm_0092345,FLAN-T5-base,generative,-0.0,0.0,6,1.0,MedMentions,general,250M,0
mm_0092701,BioMistral-7B,generative,0.7435032788101106,0.6,5,4.0,MedMentions,biomedical,7B,0
mm_0092701,FLAN-T5-XXL,generative,-0.0,0.0,5,1.0,MedMentions,general,11B,0
mm_0092701,FLAN-T5-base,generative,0.5887621559162939,0.0,5,3.0,MedMentions,general,250M,0
mm_0093095,BioMistral-7B,generative,0.4591479170272448,1.0,3,2.0,MedMentions,biomedical,7B,0
mm_0093095,FLAN-T5-XXL,generative,0.4591479170272448,0.0,3,2.0,MedMentions,general,11B,0
mm_0093095,FLAN-T5-base,generative,-0.0,0.0,3,1.0,MedMentions,general,250M,0
mm_0093251,BioMistral-7B,generative,0.683310763089587,0.0,6,4.0,MedMentions,biomedical,7B,0
mm_0093251,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0093251,FLAN-T5-base,generative,-0.0,0.0,6,1.0,MedMentions,general,250M,0
mm_0093333,BioMistral-7B,generative,0.5645750340535796,0.6666666666666666,6,3.0,MedMentions,biomedical,7B,0
mm_0093333,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0093333,FLAN-T5-base,generative,0.3271035759815648,0.6666666666666666,6,2.0,MedMentions,general,250M,0
mm_0093493,BioMistral-7B,generative,0.7097959727678896,0.75,8,5.0,MedMentions,biomedical,7B,0
mm_0093493,FLAN-T5-XXL,generative,0.6011621919643219,0.125,8,4.0,MedMentions,general,11B,0
mm_0093493,FLAN-T5-base,generative,0.2559297535714574,0.0,8,2.0,MedMentions,general,250M,0
mm_0093512,BioMistral-7B,generative,0.7097959727678896,0.0,8,5.0,MedMentions,biomedical,7B,0
mm_0093512,FLAN-T5-XXL,generative,0.2559297535714574,0.75,8,2.0,MedMentions,general,11B,0
mm_0093512,FLAN-T5-base,generative,0.2559297535714574,0.0,8,2.0,MedMentions,general,250M,0
mm_0093721,BioMistral-7B,generative,0.4591479170272448,1.0,3,2.0,MedMentions,biomedical,7B,0
mm_0093721,FLAN-T5-XXL,generative,-0.0,0.0,3,1.0,MedMentions,general,11B,0
mm_0093721,FLAN-T5-base,generative,-0.0,0.0,3,1.0,MedMentions,general,250M,0
mm_0093924,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0093924,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0093924,FLAN-T5-base,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,250M,0
mm_0094060,BioMistral-7B,generative,0.5645750340535796,1.0,6,3.0,MedMentions,biomedical,7B,0
mm_0094060,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0094060,FLAN-T5-base,generative,-0.0,0.0,6,1.0,MedMentions,general,250M,0
mm_0094434,BioMistral-7B,generative,0.683310763089587,0.3333333333333333,6,4.0,MedMentions,biomedical,7B,0
mm_0094434,FLAN-T5-XXL,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,11B,0
mm_0094434,FLAN-T5-base,generative,0.2315426583725049,0.0,6,2.0,MedMentions,general,250M,0
mm_0094491,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0094491,FLAN-T5-XXL,generative,0.6460148371100897,0.0,4,3.0,MedMentions,general,11B,0
mm_0094491,FLAN-T5-base,generative,0.8613531161467861,0.0,4,4.0,MedMentions,general,250M,0
mm_0094778,BioMistral-7B,generative,0.7886621919643219,0.0,8,6.0,MedMentions,biomedical,7B,0
mm_0094778,FLAN-T5-XXL,generative,-0.0,0.0,8,1.0,MedMentions,general,11B,0
mm_0094778,FLAN-T5-base,generative,-0.0,1.0,8,1.0,MedMentions,general,250M,0
mm_0095178,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0095178,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0095178,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0095310,BioMistral-7B,generative,0.5645750340535796,0.0,6,3.0,MedMentions,biomedical,7B,0
mm_0095310,FLAN-T5-XXL,generative,0.5645750340535796,0.3333333333333333,6,3.0,MedMentions,general,11B,0
mm_0095310,FLAN-T5-base,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,250M,0
mm_0095368,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0095368,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0095368,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0095757,BioMistral-7B,generative,0.683310763089587,0.0,6,4.0,MedMentions,biomedical,7B,0
mm_0095757,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0095757,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0095883,BioMistral-7B,generative,0.7886621919643219,0.25,8,6.0,MedMentions,biomedical,7B,0
mm_0095883,FLAN-T5-XXL,generative,0.5520635343750253,0.0,8,4.0,MedMentions,general,11B,0
mm_0095883,FLAN-T5-base,generative,0.6011621919643219,0.375,8,4.0,MedMentions,general,250M,0
mm_0095979,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0095979,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0095979,FLAN-T5-base,generative,0.3493984702822971,0.0,4,2.0,MedMentions,general,250M,0
mm_0097032,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0097032,FLAN-T5-XXL,generative,0.3493984702822971,0.25,4,2.0,MedMentions,general,11B,0
mm_0097032,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0097356,BioMistral-7B,generative,0.6309297535714575,1.0,2,2.0,MedMentions,biomedical,7B,0
mm_0097356,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0097356,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0098125,BioMistral-7B,generative,-0.0,0.0,2,1.0,MedMentions,biomedical,7B,0
mm_0098125,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0098125,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0098216,BioMistral-7B,generative,-0.0,0.0,2,1.0,MedMentions,biomedical,7B,0
mm_0098216,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0098216,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0098533,BioMistral-7B,generative,-0.0,0.0,2,1.0,MedMentions,biomedical,7B,0
mm_0098533,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0098533,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0098594,BioMistral-7B,generative,0.7097959727678896,0.75,8,5.0,MedMentions,biomedical,7B,0
mm_0098594,FLAN-T5-XXL,generative,-0.0,1.0,8,1.0,MedMentions,general,11B,0
mm_0098594,FLAN-T5-base,generative,-0.0,1.0,8,1.0,MedMentions,general,250M,0
mm_0098597,BioMistral-7B,generative,0.7453087835430107,1.0,7,5.0,MedMentions,biomedical,7B,0
mm_0098597,FLAN-T5-XXL,generative,-0.0,0.0,7,1.0,MedMentions,general,11B,0
mm_0098597,FLAN-T5-base,generative,-0.0,0.0,7,1.0,MedMentions,general,250M,0
mm_0098599,BioMistral-7B,generative,0.683310763089587,1.0,6,4.0,MedMentions,biomedical,7B,0
mm_0098599,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0098599,FLAN-T5-base,generative,-0.0,0.0,6,1.0,MedMentions,general,250M,0
mm_0098903,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0098903,FLAN-T5-XXL,generative,-0.0,1.0,4,1.0,MedMentions,general,11B,0
mm_0098903,FLAN-T5-base,generative,0.3493984702822971,1.0,4,2.0,MedMentions,general,250M,0
mm_0099490,BioMistral-7B,generative,0.430676558073393,0.5,4,2.0,MedMentions,biomedical,7B,0
mm_0099490,FLAN-T5-XXL,generative,-0.0,1.0,4,1.0,MedMentions,general,11B,0
mm_0099490,FLAN-T5-base,generative,-0.0,1.0,4,1.0,MedMentions,general,250M,0
mm_0100360,BioMistral-7B,generative,0.5645750340535796,0.6666666666666666,6,3.0,MedMentions,biomedical,7B,0
mm_0100360,FLAN-T5-XXL,generative,-0.0,1.0,6,1.0,MedMentions,general,11B,0
mm_0100360,FLAN-T5-base,generative,-0.0,1.0,6,1.0,MedMentions,general,250M,0
mm_0101352,BioMistral-7B,generative,0.683310763089587,1.0,6,4.0,MedMentions,biomedical,7B,0
mm_0101352,FLAN-T5-XXL,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,11B,0
mm_0101352,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0101708,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0101708,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0101708,FLAN-T5-base,generative,-0.0,1.0,4,1.0,MedMentions,general,250M,0
mm_0101737,BioMistral-7B,generative,0.430676558073393,0.0,4,2.0,MedMentions,biomedical,7B,0
mm_0101737,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0101737,FLAN-T5-base,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,250M,0
mm_0102157,BioMistral-7B,generative,0.683310763089587,1.0,6,4.0,MedMentions,biomedical,7B,0
mm_0102157,FLAN-T5-XXL,generative,0.5197589750988045,1.0,6,3.0,MedMentions,general,11B,0
mm_0102157,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0102242,BioMistral-7B,generative,0.683310763089587,0.0,6,4.0,MedMentions,biomedical,7B,0
mm_0102242,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0102242,FLAN-T5-base,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,250M,0
mm_0102605,BioMistral-7B,generative,0.5887621559162939,1.0,5,3.0,MedMentions,biomedical,7B,0
mm_0102605,FLAN-T5-XXL,generative,-0.0,0.0,5,1.0,MedMentions,general,11B,0
mm_0102605,FLAN-T5-base,generative,0.5887621559162939,0.0,5,3.0,MedMentions,general,250M,0
mm_0102700,BioMistral-7B,generative,0.430676558073393,0.0,4,2.0,MedMentions,biomedical,7B,0
mm_0102700,FLAN-T5-XXL,generative,0.430676558073393,0.5,4,2.0,MedMentions,general,11B,0
mm_0102700,FLAN-T5-base,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,250M,0
mm_0103065,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0103065,FLAN-T5-XXL,generative,0.6460148371100897,0.0,4,3.0,MedMentions,general,11B,0
mm_0103065,FLAN-T5-base,generative,0.430676558073393,0.5,4,2.0,MedMentions,general,250M,0
mm_0103736,BioMistral-7B,generative,0.7097959727678896,0.0,8,5.0,MedMentions,biomedical,7B,0
mm_0103736,FLAN-T5-XXL,generative,-0.0,0.0,8,1.0,MedMentions,general,11B,0
mm_0103736,FLAN-T5-base,generative,0.6309297535714575,0.0,8,4.0,MedMentions,general,250M,0
mm_0103773,BioMistral-7B,generative,-0.0,1.0,2,1.0,MedMentions,biomedical,7B,0
mm_0103773,FLAN-T5-XXL,generative,-0.0,0.0,2,1.0,MedMentions,general,11B,0
mm_0103773,FLAN-T5-base,generative,-0.0,0.0,2,1.0,MedMentions,general,250M,0
mm_0104295,BioMistral-7B,generative,0.430676558073393,0.0,4,2.0,MedMentions,biomedical,7B,0
mm_0104295,FLAN-T5-XXL,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,11B,0
mm_0104295,FLAN-T5-base,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,250M,0
mm_0104451,BioMistral-7B,generative,0.8020464921255943,0.1666666666666666,6,5.0,MedMentions,biomedical,7B,0
mm_0104451,FLAN-T5-XXL,generative,-0.0,1.0,6,1.0,MedMentions,general,11B,0
mm_0104451,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0104646,BioMistral-7B,generative,0.6460148371100897,0.5,4,3.0,MedMentions,biomedical,7B,0
mm_0104646,FLAN-T5-XXL,generative,0.3493984702822971,0.0,4,2.0,MedMentions,general,11B,0
mm_0104646,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0105117,BioMistral-7B,generative,0.6500706883049155,0.0,7,4.0,MedMentions,biomedical,7B,0
mm_0105117,FLAN-T5-XXL,generative,0.4595944978287251,0.0,7,3.0,MedMentions,general,11B,0
mm_0105117,FLAN-T5-base,generative,0.287706856188877,0.0,7,2.0,MedMentions,general,250M,0
mm_0106448,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0106448,FLAN-T5-XXL,generative,0.3493984702822971,0.0,4,2.0,MedMentions,general,11B,0
mm_0106448,FLAN-T5-base,generative,0.430676558073393,0.5,4,2.0,MedMentions,general,250M,0
mm_0108328,BioMistral-7B,generative,0.430676558073393,0.0,4,2.0,MedMentions,biomedical,7B,0
mm_0108328,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0108328,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0108371,BioMistral-7B,generative,0.683310763089587,0.6666666666666666,6,4.0,MedMentions,biomedical,7B,0
mm_0108371,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0108371,FLAN-T5-base,generative,0.2315426583725049,0.0,6,2.0,MedMentions,general,250M,0
mm_0108777,BioMistral-7B,generative,0.8020464921255943,0.3333333333333333,6,5.0,MedMentions,biomedical,7B,0
mm_0108777,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0108777,FLAN-T5-base,generative,-0.0,0.0,6,1.0,MedMentions,general,250M,0
mm_0108849,BioMistral-7B,generative,0.683310763089587,0.6666666666666666,6,4.0,MedMentions,biomedical,7B,0
mm_0108849,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0108849,FLAN-T5-base,generative,0.5645750340535796,0.0,6,3.0,MedMentions,general,250M,0
mm_0110256,BioMistral-7B,generative,0.683310763089587,0.6666666666666666,6,4.0,MedMentions,biomedical,7B,0
mm_0110256,FLAN-T5-XXL,generative,0.3271035759815648,0.0,6,2.0,MedMentions,general,11B,0
mm_0110256,FLAN-T5-base,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,250M,0
mm_0110712,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0110712,FLAN-T5-XXL,generative,-0.0,1.0,4,1.0,MedMentions,general,11B,0
mm_0110712,FLAN-T5-base,generative,-0.0,0.0,4,1.0,MedMentions,general,250M,0
mm_0111188,BioMistral-7B,generative,0.6460148371100897,1.0,4,3.0,MedMentions,biomedical,7B,0
mm_0111188,FLAN-T5-XXL,generative,0.3493984702822971,0.0,4,2.0,MedMentions,general,11B,0
mm_0111188,FLAN-T5-base,generative,0.6460148371100897,0.0,4,3.0,MedMentions,general,250M,0
mm_0111723,BioMistral-7B,generative,0.8613531161467861,0.5,4,4.0,MedMentions,biomedical,7B,0
mm_0111723,FLAN-T5-XXL,generative,-0.0,0.0,4,1.0,MedMentions,general,11B,0
mm_0111723,FLAN-T5-base,generative,0.430676558073393,0.0,4,2.0,MedMentions,general,250M,0
mm_0111876,BioMistral-7B,generative,0.6460148371100897,0.0,4,3.0,MedMentions,biomedical,7B,0
mm_0111876,FLAN-T5-XXL,generative,0.430676558073393,0.5,4,2.0,MedMentions,general,11B,0
mm_0111876,FLAN-T5-base,generative,0.6460148371100897,0.0,4,3.0,MedMentions,general,250M,0
mm_0112227,BioMistral-7B,generative,0.5645750340535796,1.0,6,3.0,MedMentions,biomedical,7B,0
mm_0112227,FLAN-T5-XXL,generative,-0.0,0.0,6,1.0,MedMentions,general,11B,0
mm_0112227,FLAN-T5-base,generative,0.3271035759815648,0.6666666666666666,6,2.0,MedMentions,general,250M,0
mm_0112233,BioMistral-7B,generative,0.5645750340535796,0.6666666666666666,6,3.0,MedMentions,biomedical,7B,0
mm_0112233,FLAN-T5-XXL,generative,0.5197589750988045,0.0,6,3.0,MedMentions,general,11B,0
